,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEASURE - Metric tons in millions
,YEAR,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
    Northern America,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,492.11595,453.133657,414.327301,306.425569,334.987334,368.554627,378.496,431.342,420.20006,429.20006,447.55446,477.904,529.0,528.004,519.004
    Northern America,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1148.748148,1122.704832592,1034.486038,883.606598,933.679547,895.477864,892.363,889.942,836.2,819.2,839.6064,818.310108,875.95,884.984,809.284
    Latin America and the Caribbean,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,251.316972,252.27337811,234.58282671,225.7153,230.9527566,253.8289,253.309807,239.9705,232.601,223.476,232.490125,225.193979,200.617,221.945111,200.461
    Latin America and the Caribbean,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.879484,90.65285873,93.01851853,73.97295433,73.22512493,77.98325,85.94605,69.81025,76.428,83.818,80.918,71.9308,88.6503,81.3132,75.6396
    Latin America and the Caribbean,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,685.521171,724.1794816227,780.6255812411,730.1141422411,825.3920488411,901.9304624719,943.362518454,953.876979,991.936201,1044.261051,1041.265758,1066.674923,1096.119273,1103.304284,1093.094544
    Latin America and the Caribbean,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1030.717627,1067.1057184627,1108.2269264811,1029.8023965711,1129.5699303711,1233.7426124719,1282.618375454,1263.657729,1300.965201,1351.555051,1354.673883,1363.799702,1385.386573,1406.562595,1369.195144
    Latin America and the Caribbean,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.748466,76.0037052,74.2176,64.350816,69.300366,71.086886,74.600046,69.374002,65.122002,65.761852,51.920852,47.5092,47.0712,45.04746,39.64246
    Latin America and the Caribbean,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.714689,64.0350453848,69.8775784848,73.5528953848,76.6019934848,73.869568,83.5731423848,89.3678753848,99.8068353848,102.1195753848,128.2343553848,141.4238163848,149.2502663848,143.7306333848,129.9806333848
    Latin America and the Caribbean,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,263.675584,275.9044318478,288.7417923978,234.0022613978,262.6342383978,325.8599813978,374.2206089338,396.680493,406.776544,421.678174,385.81831,419.239682,441.754032,432.597772,420.49413
    Latin America and the Caribbean,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,389.138739,415.9431824326,432.8369708826,371.9059727826,408.5365978826,470.8164353978,532.3937973186,555.4223703848,571.7053813848,589.5596013848,565.9735173848,608.1726983848,638.0754983848,621.3758653848,590.1172233848
      Caribbean,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.18615,6.52912611,7.52912611,3.753,3.753,3.724,3.8535,5.8535,1.52,1.52,1.421,1.952725,1.169,0.366111,1.0
      Caribbean,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.691484,27.45125933,30.49507433,20.37463433,19.56363433,21.9745,27.3523,22.3543,30.446,32.356,32.55,29.145,30.542,26.775,23.145
      Caribbean,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.245053,20.6337957175,25.5989710179,18.6970820179,20.8875210179,22.6866760179,29.206144,23.114044,18.676739,19.275589,17.948589,17.832089,16.813414,18.606431,17.379431
      Caribbean,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.122687,54.6141811575,63.6231714579,42.8247163479,44.2041553479,48.3851760179,60.411944,51.321844,50.642739,53.151589,51.919589,48.929814,48.524414,45.747542,41.524431
      Caribbean,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.273466,35.9272832,33.1592,31.452286,32.151446,33.618886,35.371738,33.727852,33.272852,33.522852,29.079852,24.3182,19.3462,16.7297,13.6297
      Caribbean,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.349002,16.8451743848,18.3554863848,20.1563513848,20.7916523848,16.348392,17.7206283848,15.2741553848,14.1277153848,15.3218553848,15.2398553848,23.7487463848,26.7857463848,26.4187133848,28.6687133848
      Caribbean,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.736704,21.2168505072,28.356405,19.921794,23.232764,28.323092,34.595876,28.581596,32.526434,32.560434,34.200434,32.624759,32.615609,31.598289,30.597859
      Caribbean,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.359172,73.989308092,79.8710913848,71.5304313848,76.1758623848,78.29037,87.6882423848,77.5836033848,79.9270013848,81.4051413848,78.5201413848,80.6917053848,78.7475553848,74.7467023848,72.8962723848
      Central America,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.257448,93.917842,81.56652,71.325,75.3533,76.3773,74.025,61.025,58.125,60.1,66.171125,69.271254,65.389,70.068,69.7
      Central America,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.91,4.934813,10.512192,7.03,7.061348,9.702,8.053,12.052,7.67,10.75,9.906,9.9678,12.9073,7.7269,7.7663
      Central America,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.309335,54.584658,58.84075,52.264054,66.012997,66.285911,71.335028,97.412473,84.819,83.384,68.516875,75.454372,80.496797,82.877317,80.983577
      Central America,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163.476783,153.437313,150.919462,130.619054,148.427645,152.365211,153.413028,170.489473,150.614,154.234,144.594,154.693426,158.793097,160.672217,158.449877
      Central America,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.399,2.92194,2.5048,2.15181,2.3362,2.108,1.959508,0.53615,0.53215,0.672,0.0,0.8,1.475,0.7254,0.6354
      Central America,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.347711,27.680761,28.640809,26.596868,28.877358,31.132,30.43495,40.2516,36.075,38.2636,50.049,56.74095,60.9057,62.7146,49.9036
      Central America,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.777126,81.870388,75.149174,67.311007,74.928357,92.907587,105.400048,108.146957,99.31317,104.9278,108.9128,118.835736,122.562236,123.608236,119.9458
      Central America,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108.523837,112.473089,106.294783,96.059685,106.141915,126.147587,137.794506,148.934707,135.92032,143.8634,158.9618,176.376686,184.942936,187.048236,170.4848
      South America,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,142.873374,151.82641,145.4871806,150.6373,151.8464566,173.7276,175.431307,173.092,172.956,161.856,164.898,153.97,134.059,151.511,129.761
      South America,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.278,58.2667864,52.0112522,46.56832,46.6001426,46.30675,50.54075,35.40395,38.312,40.712,38.462,32.818,45.201,46.8113,44.7283
      South America,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,611.966783,648.9610279052,696.1858602233,659.1530062233,738.4915308233,812.957875454,842.821346454,833.350462,888.440462,941.601462,954.800294,973.388462,998.809062,1001.820536,994.731536
      South America,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,814.118157,859.0542243052,893.6842930233,856.3586262233,936.9381300233,1032.992225454,1068.793403454,1041.846412,1099.708462,1144.169462,1158.160294,1160.176462,1178.069062,1200.142836,1169.220836
      South America,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.076,37.154482,38.5536,30.74672,34.81272,35.36,37.2688,35.11,31.317,31.567,22.841,22.391,26.25,27.59236,25.37736
      South America,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.017976,19.50911,22.8812831,26.799676,26.9329831,26.389176,35.417564,33.84212,49.60412,48.53412,62.9455,60.93412,61.55882,54.59732,51.40832
      South America,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162.161754,172.8171933406,185.2362133978,146.7694603978,164.4731173978,204.6293023978,234.2246849338,259.95194,274.93694,284.18994,242.705076,267.779187,286.576187,277.391247,269.950471
      South America,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211.25573,229.4807853406,246.6710964978,204.3158563978,226.2188204978,266.3784783978,306.9110489338,328.90406,355.85806,364.29106,328.491576,351.104307,374.385007,359.580927,346.736151
  Asia,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,925.243286,942.3872238,905.169219124,874.478719124,935.143919124,907.849819124,905.834235124,909.451147124,899.426019124,948.075019124,999.125019124,997.066527,971.470409,880.108,851.822
  Asia,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,368.987748,374.539875594,362.643482712,367.772937712,375.392644712,405.055233712,412.616798712,449.022744712,481.108509712,530.927509712,606.714110712,608.3926,623.144939,664.23,624.133
  Asia,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1960.06608907,2094.5616308184,2137.737640924,1989.5342448024,2074.455628,2196.569259,2370.327719,2525.219779,2662.052325,2617.654654,2653.31686,2812.017829,2919.22755,2976.56736,2918.83337
  Asia,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3254.29712307,3411.4887302124,3405.55034276,3231.7859016384,3384.992191836,3509.474311836,3688.778752836,3883.693670836,4042.586853836,4096.657182836,4259.155989836,4417.476956,4513.842898,4520.90536,4394.78837
  Asia,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,765.984167,833.949256,820.298284264,827.068992264,857.717611264,884.956731264,916.665888264,956.714483264,971.608023264,999.468023264,1097.091023264,1151.15736,1193.5841,1201.895,1196.3731
  Asia,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,337.896794,349.941285,380.35139896,372.94260496,411.39534496,442.64557396,457.84688396,475.25953296,480.92253296,556.14442796,611.07942796,641.8625,672.7712,674.738,675.862
  Asia,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2677.8131899,2869.17724192,3074.51202148,3116.42402048,3361.51610448,3562.53212048,3819.89451248,4120.86440348,4304.55138048,4343.30169848,4476.59989848,4743.48661548,4873.32098348,5038.17018348,5093.56818348
  Asia,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3781.6941509,4053.06778292,4275.161704704,4316.435617704,4630.629060704,4890.134425704,5194.407284704,5552.838419704,5757.081936704,5898.914149704,6184.770349704,6536.50647548,6739.67628348,6914.80318348,6965.80328348
    Eastern Asia,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.067,5.5056,3.2,4.7,2.5,2.0,7.238,4.0,6.7,9.3,14.344,20.1,16.232,15.15,15.85
    Eastern Asia,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.33,71.069513,74.875,87.0297,91.7027,77.5347,94.872,102.751,101.301,110.501,156.701,187.651,191.4,195.85,181.65
    Eastern Asia,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,868.394535,906.098422,886.8036,743.67757,789.309545,826.47082,859.01,978.254,1086.904,1103.204,1107.44,1111.39,1177.937,1161.1745,1145.2745
    Eastern Asia,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,942.791535,982.673535,964.8786,835.40727,883.512245,906.00552,961.12,1085.005,1194.905,1223.005,1278.485,1319.141,1385.569,1372.1745,1342.7745
    Eastern Asia,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,495.964,532.924,558.1908,526.0548,547.06083,569.566,602.099,606.564,624.036,639.446,661.863,729.663,750.35,783.335,798.235
    Eastern Asia,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162.614,164.055,180.5649,189.709335,211.887335,232.851,251.271,271.451,248.851,269.851,289.473,328.843,348.243,345.743,366.62
    Eastern Asia,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1759.208992,1896.667,1980.4322,2068.946519,2292.140434,2416.632674,2669.687674,2922.070674,3027.839304,2989.929304,3036.583,3206.9744,3276.108,3421.0624,3502.2624
    Eastern Asia,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2417.786992,2593.646,2719.1879,2784.710654,3051.088599,3219.049674,3523.057674,3800.085674,3900.726304,3899.226304,3987.919,4265.4804,4374.701,4550.1404,4667.1174
    South-eastern Asia,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.817,56.353,58.0662,47.659,67.8262,57.8512,50.756216,48.141128,46.801,49.85,50.317,49.36,43.634409,36.399,37.089
    South-eastern Asia,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.483,98.222,75.84436,94.74636,80.21,129.658,94.595019,126.216907,132.310907,133.210907,128.9572,129.3426,131.201939,157.009,160.209
    South-eastern Asia,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,721.504565,779.256561,837.550293,840.507958,812.26783,858.562699,998.584664,1037.710864,1002.590739,950.097739,944.365799,1041.04585,1059.780489,1097.9498,1087.05581
    South-eastern Asia,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,877.804565,933.831561,971.460853,982.913318,960.30403,1046.071899,1143.935899,1212.068899,1181.702646,1133.158646,1123.639999,1219.74845,1234.616837,1291.3578,1284.35381
    South-eastern Asia,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.379167,131.286,114.56375,115.15495,122.60555,128.792,111.708865,123.74946,118.434,124.634,142.74,136.414,146.5401,136.29,132.99
    South-eastern Asia,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.441494,102.622689,107.97455,90.69765,107.1421,119.7849,102.002376,103.811875,127.432875,165.729025,160.856025,151.074,163.067,170.3,161.3
    South-eastern Asia,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,327.098354,333.281885,348.76198,332.319488,335.035057,358.993422,373.005427,414.938217,460.92404,496.16404,606.220015,620.12996,637.509,640.299,643.299
    South-eastern Asia,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,535.919015,567.190574,571.30028,538.172088,564.782707,607.570322,586.716668,642.499552,706.790915,786.527065,909.81604,907.61796,947.1161,946.889,937.589
    Southern Asia,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124.185762,122.630151,127.488,102.9,120.65,110.5,63.0,55.0,48.215,50.215,93.1,106.437,88.587,56.359,40.359
    Southern Asia,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.097,46.9541466,48.033775,47.35539,46.172807,49.673807,63.756692,82.230692,78.601692,87.101692,84.4,79.127,87.23,91.696,84.996
    Southern Asia,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,189.623231,197.168426,200.245752,204.490752,262.989305,258.337794,246.02244,231.99844,244.03044,231.11044,206.24986,180.48586,184.82786,216.82086,217.82086
    Southern Asia,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,358.905993,366.7527236,375.767527,354.746142,429.812112,418.511601,372.779132,369.229132,370.847132,368.427132,383.74986,366.04986,360.64486,364.87586,343.17586
    Southern Asia,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118.516,125.25,105.5154,152.744012,153.97436,153.65636,169.54736,194.99536,198.80736,202.10736,243.00736,231.05436,245.4,234.2,229.2
    Southern Asia,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.1052,27.5415,32.574508,34.97259,34.091935,30.232435,36.141755,30.623755,30.923755,36.4745,83.9745,67.3925,66.6955,80.25,74.85
    Southern Asia,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,238.8758,264.132717,370.019612,385.403398,391.02819,408.638274,378.864208,366.868208,387.307678,401.047678,361.341493,440.689493,466.183493,474.068293,460.068293
    Southern Asia,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,383.497,416.924217,508.10952,573.12,579.094485,592.527069,584.553323,592.487323,617.038793,639.629538,688.323353,739.136353,778.278993,788.518293,764.118293
    Western Asia,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,733.173524,757.8984728,716.415019124,719.219719124,744.167719124,737.498619124,784.840019124,802.310019124,797.710019124,838.710019124,841.364019124,821.169527,823.017,772.2,758.524
    Western Asia,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,161.077748,158.294215994,163.890347712,138.641487712,157.307137712,148.188726712,159.393087712,137.824145712,168.894910712,200.113910712,236.655910712,212.272,213.313,219.675,197.278
    Western Asia,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180.54375807,212.0382218184,213.137995924,200.8579648024,209.888948,253.197946,266.710615,277.256475,328.527146,333.242475,395.261201,479.096119,496.682201,500.6222,468.6822
    Western Asia,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1074.79503007,1128.2309106124,1093.44336276,1058.7191716384,1111.363804836,1138.885291836,1210.943721836,1217.390639836,1295.132075836,1372.066404836,1473.281130836,1512.537646,1533.012201,1492.4972,1424.4842
    Western Asia,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.125,44.489256,42.028334264,33.115230264,34.076871264,32.942371264,33.310663264,31.405663264,30.330663264,33.280663264,49.480663264,54.026,51.294,48.07,35.9481
    Western Asia,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.7361,55.722096,59.23744096,57.56302996,58.27397496,59.77723896,68.43175296,69.37290296,73.71490296,84.08990296,76.77590296,94.553,94.7657,78.445,73.092
    Western Asia,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,352.6300439,375.09563992,375.29822948,329.75461548,343.31242348,378.26775048,398.33720348,416.98730448,428.48035848,456.16067648,472.45539048,475.69276248,493.52049048,502.74049048,487.93849048
    Western Asia,Total goods discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,444.4911439,475.30699192,476.564004704,420.432875704,435.663269704,470.987360704,500.079619704,517.765870704,532.525924704,573.531242704,598.711956704,624.27176248,639.58019048,629.25549048,596.97859048
  Europe,Crude oil loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,219.885452,217.11357,224.006509,218.018119,231.54867,210.39573,214.464003,211.229591,218.708,229.3942,253.035299,276.029469,273.833269,246.940269,220.982269
  Europe,Other tanker trade loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,275.207324,291.135663,295.128618,277.696789,305.911676,311.709064,327.469548754,317.508101754,307.962866754,311.045533,300.608901,313.780901,303.503901,274.038901,252.038901
  Europe,Dry cargo loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1002.0638415,1004.977739,993.58393,957.273822,1025.628776,1051.326508,1120.752166914,1141.502084914,1146.188838,1167.235172,1136.290827,1157.756975,1174.785171,1078.707506,1057.707506
  Europe,Total goods loaded,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1497.1566175,1513.226972,1512.719057,1452.98873,1563.089122,1573.431302,1662.685718668,1670.239777668,1672.859704754,1707.674905,1689.935027,1747.567345,1752.122341,1599.686676,1530.728676
  Europe,Crude oil discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,541.160986,499.486837,494.151649,471.394339,481.51218,462.102499,471.8163,435.652442,434.82,487.738,475.248304,500.701304,483.286,468.101304,382.446804
  Europe,Other tanker trade discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,284.623786,264.957045,276.006902,285.5954,284.3414,340.120089,327.269775,335.394489,310.258038,319.987988,298.663796,315.056796,299.302133,257.370976,197.280976
  Europe,Dry cargo discharged,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1305.159087,1217.5498263333,1288.537129,1016.450233,1106.403044,1155.998602,1175.722422,1159.614951,1209.076994,1213.361994,1299.553044,1286.826853,1319.862388,1228.451853,1047.651853
